chain_name,seed_id,message_id,transcription_survey_name,text,n,is_english
tear,41,546,remaining-proximal-and-distal-1,ssssss,1,0
tear,41,546,remaining-proximal-and-distal-1,sssssssss,1,0
tear,41,546,remaining-proximal-and-distal-1,ssssssssss,1,0
tear,41,546,remaining-proximal-and-distal-1,sssssssstttppp,1,0
tear,41,546,remaining-proximal-and-distal-1,ssssst,1,0
tear,41,546,remaining-proximal-and-distal-1,su-iss,1,0
tear,41,546,remaining-proximal-and-distal-1,suddip,1,0
tear,41,546,remaining-proximal-and-distal-1,suhhhh,1,0
tear,41,546,remaining-proximal-and-distal-1,suss,1,0
tear,41,546,remaining-proximal-and-distal-1,tshhh,1,0
tear,41,546,remaining-proximal-and-distal-1,tss,1,0
tear,41,546,remaining-proximal-and-distal-1,tsssssp,1,0
tear,41,546,remaining-proximal-and-distal-1,tsssssseeee,1,0
tear,41,546,remaining-proximal-and-distal-1,tssssssss,1,0
water,42,42,hand picked 1 seeds,splash,3,1
water,42,42,hand picked 1 seeds,whoosh,2,1
water,42,42,hand picked 1 seeds,blorgh,1,0
water,42,42,hand picked 1 seeds,foovo,1,0
water,42,42,hand picked 1 seeds,ploosh,1,0
water,42,42,hand picked 1 seeds,pushawater,1,0
water,42,42,hand picked 1 seeds,shplush,1,0
water,42,42,hand picked 1 seeds,splooaoo,1,0
water,42,42,hand picked 1 seeds,sploonge,1,0
water,42,42,hand picked 1 seeds,splowsh,1,0
water,42,42,hand picked 1 seeds,spluush,1,0
water,42,42,hand picked 1 seeds,swish,1,1
water,42,42,hand picked 1 seeds,swished,1,1
water,42,42,hand picked 1 seeds,uluup,1,0
water,42,42,hand picked 1 seeds,water,1,1
water,42,42,hand picked 1 seeds,wellow,1,0
water,42,42,hand picked 1 seeds,wishaz,1,0
water,42,58,first-gen-partial-1,why did you do it,2,1
water,42,58,first-gen-partial-1,bhacsshhcawit,1,0
water,42,58,first-gen-partial-1,bhhchchtchwweet,1,0
water,42,58,first-gen-partial-1,boococucuwich,1,0
water,42,58,first-gen-partial-1,buh ruh ka taruh,1,0
water,42,58,first-gen-partial-1,hwacucherkohee,1,0
water,42,58,first-gen-partial-1,pshushcuch,1,0
water,42,58,first-gen-partial-1,scarwhis,1,0
water,42,58,first-gen-partial-1,tap its delishhh,1,0
water,42,58,first-gen-partial-1,wachchcsh,1,0
water,42,58,first-gen-partial-1,wachizuit,1,0
water,42,58,first-gen-partial-1,wakakaykohesh,1,0
water,42,58,first-gen-partial-1,wakidakalish,1,0
water,42,58,first-gen-partial-1,wakikolish,1,0
water,42,58,first-gen-partial-1,waschitzchle,1,0
water,42,58,first-gen-partial-1,watichitwutich,1,0
water,42,58,first-gen-partial-1,waxshootwehtoowik,1,0
water,42,58,first-gen-partial-1,weaahkecho,1,0
water,42,58,first-gen-partial-1,werecacshh,1,0
water,42,58,first-gen-partial-1,whacantoee,1,0
water,42,58,first-gen-partial-1,whatyoudoing,1,0
water,42,58,first-gen-partial-1,wheekooeetooeep,1,0
water,42,58,first-gen-partial-1,whh did the colors,1,0
water,42,58,first-gen-partial-1,whhatharyewdooing,1,0
water,42,58,first-gen-partial-1,whycantyoudoit,1,0
water,42,58,first-gen-partial-1,whycanuchuich,1,0
water,42,58,first-gen-partial-1,whydidyoudoit,1,0
water,42,58,first-gen-partial-1,whyditchoodoit,1,0
water,42,58,first-gen-partial-1,wicanudowe,1,0
water,42,58,first-gen-partial-1,wikikishwoosh,1,0
water,42,112,first-gen-partial-1,bbrrrrlipp,1,0
water,42,112,first-gen-partial-1,bloot,1,0
water,42,112,first-gen-partial-1,brdrd,1,0
water,42,112,first-gen-partial-1,brilup,1,0
water,42,112,first-gen-partial-1,briupp,1,0
water,42,112,first-gen-partial-1,brrip,1,0
water,42,112,first-gen-partial-1,brript,1,0
water,42,112,first-gen-partial-1,brrrruppt,1,0
water,42,112,first-gen-partial-1,bruup,1,0
water,42,112,first-gen-partial-1,burrump,1,0
water,42,112,first-gen-partial-1,eerp,1,0
water,42,112,first-gen-partial-1,gurroup,1,0
water,42,112,first-gen-partial-1,hrrp,1,0
water,42,112,first-gen-partial-1,hruahh,1,0
water,42,112,first-gen-partial-1,hurh,1,0
water,42,112,first-gen-partial-1,pluume,1,0
water,42,112,first-gen-partial-1,prrrrup,1,0
water,42,112,first-gen-partial-1,purrip,1,0
water,42,112,first-gen-partial-1,snip snap,1,1
water,42,112,first-gen-partial-1,tllup,1,0
water,42,112,first-gen-partial-1,whugh,1,0
water,42,137,first-gen-partial-1,chojoeese,1,0
water,42,137,first-gen-partial-1,chuzushth,1,0
water,42,137,first-gen-partial-1,dojewisss,1,0
water,42,137,first-gen-partial-1,foreignsneeze,1,0
water,42,137,first-gen-partial-1,tchojwischt,1,0
water,42,137,first-gen-partial-1,terustifh,1,0
water,42,137,first-gen-partial-1,tjuest,1,0
water,42,137,first-gen-partial-1,tjusthhh,1,0
water,42,137,first-gen-partial-1,todozeech,1,0
water,42,137,first-gen-partial-1,toojoosit,1,0
water,42,137,first-gen-partial-1,toojoowssst,1,0
water,42,137,first-gen-partial-1,toojurist,1,0
water,42,137,first-gen-partial-1,toozhushhk,1,0
water,42,137,first-gen-partial-1,trew woo vevtss,1,0
water,42,137,first-gen-partial-1,trojost,1,0
water,42,137,first-gen-partial-1,truderist,1,0
water,42,137,first-gen-partial-1,trudgious,1,0
water,42,137,first-gen-partial-1,tudusss,1,0
water,42,137,first-gen-partial-1,tuidewists,1,0
water,42,137,first-gen-partial-1,tujustis,1,0
water,42,137,first-gen-partial-1,turduwishsh,1,0
water,42,137,first-gen-partial-1,tutavist,1,0
water,42,137,first-gen-partial-1,twiggies,1,0
water,42,137,first-gen-partial-1,twocht,1,0
water,42,137,first-gen-partial-1,twushish,1,0
water,42,518,remaining-proximal-and-distal-1,everlutia,2,0
water,42,518,remaining-proximal-and-distal-1,inverlusia,2,0
water,42,518,remaining-proximal-and-distal-1,eaverlusha,1,0
water,42,518,remaining-proximal-and-distal-1,eeverlusha,1,0
water,42,518,remaining-proximal-and-distal-1,eeverlutier,1,0
water,42,518,remaining-proximal-and-distal-1,evalusha,1,0
water,42,518,remaining-proximal-and-distal-1,everlucia,1,0
water,42,518,remaining-proximal-and-distal-1,everlusha,1,0
water,42,518,remaining-proximal-and-distal-1,evolusha,1,0
water,42,518,remaining-proximal-and-distal-1,evolutia,1,0
water,42,518,remaining-proximal-and-distal-1,inverlusha,1,0
water,42,518,remaining-proximal-and-distal-1,inverlushia,1,0
water,42,531,remaining-proximal-and-distal-1,ahvuurh,1,0
water,42,531,remaining-proximal-and-distal-1,aluhuhuh,1,0
water,42,531,remaining-proximal-and-distal-1,ammmmrrr,1,0
water,42,531,remaining-proximal-and-distal-1,amnolaww,1,0
water,42,531,remaining-proximal-and-distal-1,amorp,1,0
water,42,531,remaining-proximal-and-distal-1,amuutt,1,0
water,42,531,remaining-proximal-and-distal-1,amvrr,1,0
water,42,531,remaining-proximal-and-distal-1,arguma,1,0
water,42,531,remaining-proximal-and-distal-1,brrrrp,1,0
water,42,531,remaining-proximal-and-distal-1,cadnou,1,0
water,42,531,remaining-proximal-and-distal-1,cuturrup,1,0
water,42,531,remaining-proximal-and-distal-1,hummnurrurrurrh,1,0
water,42,531,remaining-proximal-and-distal-1,i'm nurut,1,0
water,42,531,remaining-proximal-and-distal-1,murrrp,1,0
water,42,531,remaining-proximal-and-distal-1,omnamah,1,0
water,42,531,remaining-proximal-and-distal-1,omnerver,1,0
water,42,563,hand picked 1,chew,1,1
water,42,563,hand picked 1,chewchewshewa,1,0
water,42,563,hand picked 1,chewscutcutsew,1,0
water,42,563,hand picked 1,chicochicochicochico,1,0
water,42,563,hand picked 1,chochocchoocho,1,0
water,42,563,hand picked 1,chochochocho,1,0
water,42,563,hand picked 1,chockakaka,1,0
water,42,563,hand picked 1,chogugoshcheoo,1,0
water,42,563,hand picked 1,choochoochoochoo,1,0
water,42,563,hand picked 1,choooo chooo chooo choooo,1,0
water,42,563,hand picked 1,chooskoochoo,1,0
water,42,563,hand picked 1,chu-chu-chu-chu,1,0
water,42,563,hand picked 1,chuchuchuchu,1,0
water,42,563,hand picked 1,chuckchuckchukchu,1,0
water,42,563,hand picked 1,chunshumchunshum,1,0
water,42,563,hand picked 1,gshoogshoogshoogshoo,1,0
water,42,563,hand picked 1,luck ju ju ju ju luck,1,0
water,42,563,hand picked 1,schgoschgoschgoscho,1,0
water,42,563,hand picked 1,shoshopchuchu,1,0
water,42,563,hand picked 1,shuckchuchuyukchu,1,0
water,42,563,hand picked 1,yodumbdumbshoe,1,0
water,42,563,hand picked 1,zhoezhoezhoezhoe,1,0
water,43,43,remaining-proximal-and-distal-1,*splishsplashsplishsplishsplash*,1,0
water,43,43,remaining-proximal-and-distal-1,chechu,1,0
water,43,43,remaining-proximal-and-distal-1,dshhh,1,0
water,43,43,remaining-proximal-and-distal-1,fleeflyflitflitflitflower,1,0
water,43,43,remaining-proximal-and-distal-1,flewell,1,0
water,43,43,remaining-proximal-and-distal-1,grhhh gru gru gru,1,0
water,43,43,remaining-proximal-and-distal-1,hihwll-hih-hih-hih,1,0
water,43,43,remaining-proximal-and-distal-1,kersplashitysplash,1,0
water,43,43,remaining-proximal-and-distal-1,ripple,1,1
water,43,43,remaining-proximal-and-distal-1,sflsssssssshssssssssh,1,0
water,43,43,remaining-proximal-and-distal-1,shhhlllllrrr,1,0
water,43,43,remaining-proximal-and-distal-1,shhpsh,1,0
water,43,43,remaining-proximal-and-distal-1,shshsh,1,0
water,43,43,remaining-proximal-and-distal-1,spew-pew,1,0
water,43,43,remaining-proximal-and-distal-1,spliliruln,1,0
water,43,43,remaining-proximal-and-distal-1,splishylash,1,0
water,43,43,remaining-proximal-and-distal-1,sploosh,1,0
water,43,43,remaining-proximal-and-distal-1,splosh,1,0
water,43,43,remaining-proximal-and-distal-1,splursh,1,0
water,43,43,remaining-proximal-and-distal-1,swimly,1,0
water,43,43,remaining-proximal-and-distal-1,trinkle,1,0
water,43,43,remaining-proximal-and-distal-1,wawas,1,0
water,43,43,remaining-proximal-and-distal-1,whhwhhwhhwhh,1,0
water,43,43,remaining-proximal-and-distal-1,wooshhwooosh,1,0
water,43,43,remaining-proximal-and-distal-1,wwowora,1,0
water,43,50,first-gen-partial-1,psh psh psh,2,0
water,43,50,first-gen-partial-1,bhszh bhszh bhszh bhszh,1,0
water,43,50,first-gen-partial-1,cheeop cheeop cheeop,1,0
water,43,50,first-gen-partial-1,fshfshfsh,1,0
water,43,50,first-gen-partial-1,pcheww,1,0
water,43,50,first-gen-partial-1,pchuupchuchuu,1,0
water,43,50,first-gen-partial-1,peshpeshsish,1,0
water,43,50,first-gen-partial-1,pfshpfffshpfshpfsh,1,0
water,43,50,first-gen-partial-1,ppshew sdsdshew shew shew,1,0
water,43,50,first-gen-partial-1,pshew-shew-vshew-wshew,1,0
water,43,50,first-gen-partial-1,pshhpshhpshh,1,0
water,43,50,first-gen-partial-1,pshooshooshoo,1,0
water,43,50,first-gen-partial-1,pshptdptdptdswewsh,1,0
water,43,50,first-gen-partial-1,pshupshupshu,1,0
water,43,50,first-gen-partial-1,psshpsshpsshpssh,1,0
water,43,50,first-gen-partial-1,psshwisshwissh,1,0
water,43,50,first-gen-partial-1,sh psh sh psh,1,0
water,43,50,first-gen-partial-1,shhhrrrshwrrshwwrshh,1,0
water,43,50,first-gen-partial-1,shishishipish,1,0
water,43,50,first-gen-partial-1,shrroosh,1,0
water,43,50,first-gen-partial-1,shuwooshuwooeww,1,0
water,43,50,first-gen-partial-1,shuwush,1,0
water,43,50,first-gen-partial-1,sshhhwshhhwshhhweeshh,1,0
water,43,50,first-gen-partial-1,swooshing,1,1
water,43,50,first-gen-partial-1,tsheun,1,0
water,43,50,first-gen-partial-1,whew,1,1
water,43,50,first-gen-partial-1,whisper,1,1
water,43,224,first-gen-partial-1,woosh,2,0
water,43,224,first-gen-partial-1,chhuueeuuchehchue,1,0
water,43,224,first-gen-partial-1,chwoochwooochwooo,1,0
water,43,224,first-gen-partial-1,hrrewwwreerewww,1,0
water,43,224,first-gen-partial-1,pschschewpshshew,1,0
water,43,224,first-gen-partial-1,pshhsphuru,1,0
water,43,224,first-gen-partial-1,pshwpshwshpshw,1,0
water,43,224,first-gen-partial-1,schwooie,1,0
water,43,224,first-gen-partial-1,schwooschwooschwoo,1,0
water,43,224,first-gen-partial-1,sheeweesh,1,0
water,43,224,first-gen-partial-1,sheewewew,1,0
water,43,224,first-gen-partial-1,shewashewoosh,1,0
water,43,224,first-gen-partial-1,shhhweshhhwashuu,1,0
water,43,224,first-gen-partial-1,shhhwhhhwwwshwewwww,1,0
water,43,224,first-gen-partial-1,shooeoo,1,0
water,43,224,first-gen-partial-1,shooeyshoowishwooo,1,0
water,43,224,first-gen-partial-1,showeshoweshooot,1,0
water,43,224,first-gen-partial-1,shr-shh-shr-shh,1,0
water,43,224,first-gen-partial-1,shrewshrew,1,0
water,43,224,first-gen-partial-1,shueshue shwhihshue,1,0
water,43,224,first-gen-partial-1,shuishuutshu,1,0
water,43,224,first-gen-partial-1,shusheshushu,1,0
water,43,224,first-gen-partial-1,shuuu-shuuu-rkkk-rkkk,1,0
water,43,224,first-gen-partial-1,shweershshrshwrrsh,1,0
water,43,224,first-gen-partial-1,shwoowhoorestrehhh,1,0
water,43,224,first-gen-partial-1,wooshing,1,0
water,43,224,first-gen-partial-1,wshwshwshwsssh,1,0
water,43,511,remaining-proximal-and-distal-1,cheewpeepeepyuhpyuh,1,0
water,43,511,remaining-proximal-and-distal-1,cheiopshpshcheiopsh,1,0
water,43,511,remaining-proximal-and-distal-1,cheow,1,0
water,43,511,remaining-proximal-and-distal-1,chew spish spiw spew spiw,1,0
water,43,511,remaining-proximal-and-distal-1,cuepeeshpeeshcuepew,1,0
water,43,511,remaining-proximal-and-distal-1,cuepsstpsstpeupeu,1,0
water,43,511,remaining-proximal-and-distal-1,cxewpepeecxhewcxhew,1,0
water,43,511,remaining-proximal-and-distal-1,keeyupshpshpwepwew,1,0
water,43,511,remaining-proximal-and-distal-1,kew peepee keepew,1,0
water,43,511,remaining-proximal-and-distal-1,kewpshpshkewpew,1,0
water,43,511,remaining-proximal-and-distal-1,kewspeespeepewpew,1,0
water,43,511,remaining-proximal-and-distal-1,kiwphsphspuwpuw,1,0
water,43,511,remaining-proximal-and-distal-1,pchewpchew,1,0
water,43,511,remaining-proximal-and-distal-1,pew pee pee pew pew,1,1
water,43,511,remaining-proximal-and-distal-1,pewpeshpeshdepew,1,0
water,43,511,remaining-proximal-and-distal-1,pewpew,1,0
water,43,511,remaining-proximal-and-distal-1,pewpewpewpewpew,1,0
water,43,511,remaining-proximal-and-distal-1,pewpsheepsheepewphew,1,0
water,43,511,remaining-proximal-and-distal-1,schwoowpschepscheschwoowpew,1,0
water,43,511,remaining-proximal-and-distal-1,shcewpeepeew,1,0
water,43,511,remaining-proximal-and-distal-1,tschoopsheepsheeetschoo,1,0
water,43,564,remaining-proximal-and-distal-1,shewshewshewshew,3,0
water,43,564,remaining-proximal-and-distal-1,pheshew,1,0
water,43,564,remaining-proximal-and-distal-1,phewphew,1,0
water,43,564,remaining-proximal-and-distal-1,rocketspell,1,0
water,43,564,remaining-proximal-and-distal-1,schewschew,1,0
water,43,564,remaining-proximal-and-distal-1,schwewew,1,0
water,43,564,remaining-proximal-and-distal-1,sheoo,1,0
water,43,564,remaining-proximal-and-distal-1,sheow,1,0
water,43,564,remaining-proximal-and-distal-1,shew,1,1
water,43,564,remaining-proximal-and-distal-1,shhh shhh shhh,1,0
water,43,564,remaining-proximal-and-distal-1,shhoushou,1,0
water,43,564,remaining-proximal-and-distal-1,shoel shoel,1,0
water,43,564,remaining-proximal-and-distal-1,shooshoo,1,0
water,43,564,remaining-proximal-and-distal-1,shooshooshooshoo,1,0
water,43,564,remaining-proximal-and-distal-1,shwee,1,0
water,43,564,remaining-proximal-and-distal-1,shwoo shwoo shwoo shwoo,1,0
water,43,564,remaining-proximal-and-distal-1,shwshw,1,0
water,43,564,remaining-proximal-and-distal-1,slick,1,1
water,43,564,remaining-proximal-and-distal-1,swishwo swishwo swishwo swishwo,1,0
water,43,564,remaining-proximal-and-distal-1,thunk sheeoh-sheeoh sheeoh-sheeoh thump,1,0
water,43,564,remaining-proximal-and-distal-1,weeeshwew,1,0
water,44,44,remaining-proximal-and-distal-1,plunk,2,1
water,44,44,remaining-proximal-and-distal-1,bloosh,1,0
water,44,44,remaining-proximal-and-distal-1,curplunk,1,0
water,44,44,remaining-proximal-and-distal-1,flub,1,1
water,44,44,remaining-proximal-and-distal-1,glunk,1,0
water,44,44,remaining-proximal-and-distal-1,guplunk,1,0
water,44,44,remaining-proximal-and-distal-1,kaplunk,1,0
water,44,44,remaining-proximal-and-distal-1,kerplunk,1,0
water,44,44,remaining-proximal-and-distal-1,kuflint,1,0
water,44,44,remaining-proximal-and-distal-1,pasplooshh,1,0
water,44,44,remaining-proximal-and-distal-1,perspulass,1,0
water,44,44,remaining-proximal-and-distal-1,ploosh,1,0
water,44,44,remaining-proximal-and-distal-1,plurp,1,0
water,44,44,remaining-proximal-and-distal-1,psyoink,1,0
water,44,44,remaining-proximal-and-distal-1,spawa,1,0
water,44,44,remaining-proximal-and-distal-1,spfllfluutttia,1,0
water,44,44,remaining-proximal-and-distal-1,splash,1,1
water,44,44,remaining-proximal-and-distal-1,splish,1,0
water,44,44,remaining-proximal-and-distal-1,sploop,1,0
water,44,44,remaining-proximal-and-distal-1,sploosh,1,0
water,44,44,remaining-proximal-and-distal-1,splosh,1,0
water,44,44,remaining-proximal-and-distal-1,splursh,1,0
water,44,44,remaining-proximal-and-distal-1,splusha,1,0
water,44,44,remaining-proximal-and-distal-1,spluuu,1,0
water,44,44,remaining-proximal-and-distal-1,woopishwoo,1,0
water,44,92,first-gen-partial-1,bloomp,1,0
water,44,92,first-gen-partial-1,douo,1,0
water,44,92,first-gen-partial-1,duff,1,1
water,44,92,first-gen-partial-1,gush,1,1
water,44,92,first-gen-partial-1,hoosh,1,0
water,44,92,first-gen-partial-1,huurr,1,0
water,44,92,first-gen-partial-1,leuch,1,0
water,44,92,first-gen-partial-1,loof,1,0
water,44,92,first-gen-partial-1,loosch,1,0
water,44,92,first-gen-partial-1,loosh,1,0
water,44,92,first-gen-partial-1,loozuh,1,0
water,44,92,first-gen-partial-1,moof,1,0
water,44,92,first-gen-partial-1,mumph,1,0
water,44,92,first-gen-partial-1,muyh,1,0
water,44,92,first-gen-partial-1,newsh,1,0
water,44,92,first-gen-partial-1,nhooosht,1,0
water,44,92,first-gen-partial-1,nice,1,1
water,44,92,first-gen-partial-1,noice,1,0
water,44,92,first-gen-partial-1,noish,1,0
water,44,92,first-gen-partial-1,noosh,1,0
water,44,92,first-gen-partial-1,plooft,1,0
water,44,92,first-gen-partial-1,rew-sh-ed,1,0
water,44,92,first-gen-partial-1,ruse,1,1
water,44,92,first-gen-partial-1,yoosh,1,0
water,44,153,first-gen-partial-1,goodvuh,2,0
water,44,153,first-gen-partial-1,bhuh,1,0
water,44,153,first-gen-partial-1,bihihngnah,1,0
water,44,153,first-gen-partial-1,blilidblu,1,0
water,44,153,first-gen-partial-1,bluhthe,1,0
water,44,153,first-gen-partial-1,bluhvuah,1,0
water,44,153,first-gen-partial-1,devno,1,0
water,44,153,first-gen-partial-1,erhvma,1,0
water,44,153,first-gen-partial-1,ghudbluh,1,0
water,44,153,first-gen-partial-1,goodmah,1,0
water,44,153,first-gen-partial-1,goodmo,1,0
water,44,153,first-gen-partial-1,goodmuh,1,0
water,44,153,first-gen-partial-1,goodwa,1,0
water,44,153,first-gen-partial-1,goolzuh,1,0
water,44,153,first-gen-partial-1,gudluh,1,0
water,44,153,first-gen-partial-1,mmmmuh,1,0
water,44,153,first-gen-partial-1,mmmthe,1,0
water,44,153,first-gen-partial-1,murghmuh,1,0
water,44,153,first-gen-partial-1,nausealoon,1,0
water,44,153,first-gen-partial-1,ugnhnuh,1,0
water,44,153,first-gen-partial-1,uhbluh,1,0
water,44,153,first-gen-partial-1,uhthe,1,0
water,44,214,first-gen-partial-1,atoadelchoo,1,0
water,44,214,first-gen-partial-1,atuatil,1,0
water,44,214,first-gen-partial-1,batompt,1,0
water,44,214,first-gen-partial-1,bichuzup,1,0
water,44,214,first-gen-partial-1,catoti,1,0
water,44,214,first-gen-partial-1,ftutich,1,0
water,44,214,first-gen-partial-1,i told you,1,1
water,44,214,first-gen-partial-1,kachewichu,1,0
water,44,214,first-gen-partial-1,ktahwwtkk,1,0
water,44,214,first-gen-partial-1,pachookitchoo,1,0
water,44,214,first-gen-partial-1,pachottu,1,0
water,44,214,first-gen-partial-1,pettooitoo,1,0
water,44,214,first-gen-partial-1,pichirochtu,1,0
water,44,214,first-gen-partial-1,pitoolteekp,1,0
water,44,214,first-gen-partial-1,pituatu,1,0
water,44,214,first-gen-partial-1,ptawtiwk,1,0
water,44,214,first-gen-partial-1,ptew-tew,1,0
water,44,214,first-gen-partial-1,ptuerpt,1,0
water,44,214,first-gen-partial-1,sheeert,1,0
water,44,220,first-gen-partial-1,aeoyesh,1,0
water,44,220,first-gen-partial-1,ashtoosh,1,0
water,44,220,first-gen-partial-1,ashuwe,1,0
water,44,220,first-gen-partial-1,ashwoosh,1,0
water,44,220,first-gen-partial-1,aushose,1,0
water,44,220,first-gen-partial-1,chshwesh,1,0
water,44,220,first-gen-partial-1,croosh,1,0
water,44,220,first-gen-partial-1,kahosh,1,0
water,44,220,first-gen-partial-1,kashwoosh,1,0
water,44,220,first-gen-partial-1,kewesh,1,0
water,44,220,first-gen-partial-1,kewish,1,0
water,44,220,first-gen-partial-1,kribloocrish,1,0
water,44,220,first-gen-partial-1,ksheeoowee,1,0
water,44,220,first-gen-partial-1,kshewee,1,0
water,44,220,first-gen-partial-1,kshewish,1,0
water,44,220,first-gen-partial-1,kshwish,1,0
water,44,220,first-gen-partial-1,kusui,1,0
water,44,220,first-gen-partial-1,kweeowesh,1,0
water,44,220,first-gen-partial-1,pshweee,1,0
water,44,220,first-gen-partial-1,quee,1,0
water,44,220,first-gen-partial-1,qweshuheh,1,0
water,44,506,remaining-proximal-and-distal-1,chuchu,3,0
water,44,506,remaining-proximal-and-distal-1,choochoo,2,0
water,44,506,remaining-proximal-and-distal-1,bulletwhiz,1,0
water,44,506,remaining-proximal-and-distal-1,cheau cheau,1,0
water,44,506,remaining-proximal-and-distal-1,chew chew,1,1
water,44,506,remaining-proximal-and-distal-1,chewchew,1,0
water,44,506,remaining-proximal-and-distal-1,chocho,1,0
water,44,506,remaining-proximal-and-distal-1,chooh-chooh,1,0
water,44,506,remaining-proximal-and-distal-1,choomp choomp,1,0
water,44,506,remaining-proximal-and-distal-1,choop,1,0
water,44,506,remaining-proximal-and-distal-1,choopchoop,1,0
water,44,506,remaining-proximal-and-distal-1,tchooptchoop,1,0
water,44,506,remaining-proximal-and-distal-1,tschootschooo,1,0
water,44,515,remaining-proximal-and-distal-1,mowa,2,0
water,44,515,remaining-proximal-and-distal-1,mowah,2,0
water,44,515,remaining-proximal-and-distal-1,*thud*maowrrah,1,0
water,44,515,remaining-proximal-and-distal-1,bauwan,1,0
water,44,515,remaining-proximal-and-distal-1,climaowa,1,0
water,44,515,remaining-proximal-and-distal-1,maaaahrrraaaaaahhh,1,0
water,44,515,remaining-proximal-and-distal-1,malwap,1,0
water,44,515,remaining-proximal-and-distal-1,mama,1,1
water,44,515,remaining-proximal-and-distal-1,maowa,1,0
water,44,515,remaining-proximal-and-distal-1,maowat,1,0
water,44,515,remaining-proximal-and-distal-1,marewgh,1,0
water,44,515,remaining-proximal-and-distal-1,mawa,1,0
water,44,515,remaining-proximal-and-distal-1,mawaa,1,0
water,44,515,remaining-proximal-and-distal-1,mawawah,1,0
water,44,515,remaining-proximal-and-distal-1,mawrah,1,0
water,44,515,remaining-proximal-and-distal-1,meo romp,1,0
water,44,515,remaining-proximal-and-distal-1,merah,1,0
water,44,515,remaining-proximal-and-distal-1,miowa,1,0
water,44,515,remaining-proximal-and-distal-1,mmarwah,1,0
water,44,515,remaining-proximal-and-distal-1,mooowrrraa,1,0
water,44,515,remaining-proximal-and-distal-1,mow-eh,1,0
water,44,515,remaining-proximal-and-distal-1,mowahy,1,0
water,44,515,remaining-proximal-and-distal-1,mowat,1,0
water,44,515,remaining-proximal-and-distal-1,moweh,1,0
water,44,515,remaining-proximal-and-distal-1,mower,1,1
water,44,515,remaining-proximal-and-distal-1,mowewhah,1,0
water,44,515,remaining-proximal-and-distal-1,mowow,1,0
water,44,515,remaining-proximal-and-distal-1,mowrow,1,0
water,44,515,remaining-proximal-and-distal-1,mowwa,1,0
water,44,515,remaining-proximal-and-distal-1,mowwan,1,0
